Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month,Day
26.984615384615385,24.86923076923077,318.61538461538464,60.23076923076923,364.0769230769231,55.98461538461538,89.07692307692308,992.8384615384615,211.15384615384616,1.9461538461538461,1,30
27.766666666666666,17.033333333333335,318.8333333333333,133.66666666666666,424.4166666666667,50.14166666666667,83.66666666666667,992.9416666666666,216.58333333333334,2.1083333333333334,1,31
28.376923076923074,26.93846153846154,310.46153846153845,0.0,310.46153846153845,48.93846153846154,78.92307692307692,993.6538461538462,226.46153846153845,2.1307692307692307,2,1
29.076923076923077,30.6,310.84615384615387,17.615384615384617,326.53846153846155,44.784615384615385,74.38461538461539,993.5384615384615,249.76923076923077,2.076923076923077,2,2
28.907692307692308,17.284615384615385,327.15384615384613,77.3076923076923,379.0,40.93846153846154,74.53846153846153,994.2461538461539,223.6153846153846,2.353846153846154,2,3
29.63076923076923,20.346153846153847,318.7692307692308,40.76923076923077,348.15384615384613,38.44615384615385,68.76923076923077,994.0846153846154,205.46153846153845,1.3692307692307693,2,4
29.476923076923075,6.161538461538461,265.53846153846155,190.3846153846154,416.0769230769231,37.47692307692308,71.15384615384616,993.123076923077,201.30769230769232,1.0307692307692309,2,5
29.946153846153848,2.4153846153846157,270.15384615384613,143.92307692307693,388.0,28.153846153846153,56.69230769230769,991.7230769230769,86.23076923076923,1.6615384615384616,2,6
29.66923076923077,0.2846153846153846,261.84615384615387,207.46153846153845,424.3076923076923,18.86923076923077,35.38461538461539,991.8923076923077,137.15384615384616,1.2461538461538462,2,7
29.63076923076923,2.123076923076923,258.53846153846155,193.07692307692307,415.15384615384613,36.207692307692305,61.23076923076923,991.9923076923077,239.23076923076923,0.9461538461538462,2,8
28.141666666666666,32.53333333333333,281.25,37.75,315.5,46.88333333333333,75.25,992.3583333333332,216.91666666666666,1.6166666666666665,2,9
28.592307692307692,23.407692307692308,293.9230769230769,84.0,365.46153846153845,47.42307692307692,72.46153846153847,992.4000000000001,222.30769230769232,2.207692307692308,2,10
27.976923076923075,11.915384615384616,300.0769230769231,154.23076923076923,405.0,51.853846153846156,77.61538461538461,992.176923076923,213.84615384615384,1.830769230769231,2,11
29.299999999999997,8.6,280.9230769230769,204.92307692307693,428.0,48.76923076923077,71.07692307692308,991.7923076923076,211.0,2.0076923076923077,2,12
27.46153846153846,62.04615384615385,91.15384615384616,0.0,91.15384615384616,53.04615384615385,82.61538461538461,992.9076923076923,268.0,1.9307692307692308,2,13
29.623076923076926,9.138461538461538,216.30769230769232,307.61538461538464,468.53846153846155,37.44615384615384,67.3076923076923,991.7384615384616,210.30769230769232,0.9538461538461539,2,14
30.16923076923077,5.992307692307692,231.84615384615384,310.61538461538464,468.38461538461536,45.53076923076923,64.76923076923077,992.8461538461538,221.30769230769232,2.792307692307692,2,15
30.707692307692305,5.861538461538462,219.0,353.84615384615387,476.3076923076923,46.93846153846154,63.76923076923077,992.9538461538461,227.84615384615384,1.6076923076923078,2,16
29.200000000000003,10.838461538461539,271.38461538461536,254.76923076923077,444.3076923076923,48.784615384615385,73.6923076923077,993.0153846153846,215.84615384615384,2.230769230769231,2,17
30.615384615384617,5.753846153846154,265.9230769230769,252.76923076923077,450.0,45.784615384615385,68.84615384615384,993.8923076923077,223.92307692307693,2.5307692307692307,2,18
29.676923076923078,15.146153846153847,343.9230769230769,47.15384615384615,375.61538461538464,47.7,72.92307692307692,993.3153846153847,221.46153846153845,2.746153846153846,2,19
30.215384615384615,16.276923076923076,322.84615384615387,94.07692307692308,390.7692307692308,51.099999999999994,69.46153846153847,993.0769230769231,227.46153846153845,2.4846153846153842,2,20
29.753846153846155,13.615384615384615,285.9230769230769,204.84615384615384,430.7692307692308,47.49230769230769,72.46153846153847,991.9769230769232,218.84615384615384,2.3846153846153846,2,21
29.76923076923077,23.338461538461537,322.61538461538464,69.15384615384616,367.9230769230769,48.0,66.61538461538461,991.9769230769232,216.30769230769232,3.1692307692307695,2,22
30.153846153846153,10.830769230769231,249.3846153846154,264.84615384615387,458.0,49.599999999999994,68.61538461538461,992.2846153846154,228.6153846153846,2.730769230769231,2,23
29.792307692307695,31.753846153846155,271.7692307692308,106.92307692307692,369.2307692307692,47.83846153846154,69.6923076923077,991.7923076923076,235.53846153846155,2.623076923076923,2,24
29.153846153846153,12.515384615384615,263.9230769230769,264.38461538461536,449.3076923076923,49.46923076923077,73.84615384615384,991.9230769230769,225.0,2.6076923076923078,2,25
29.72307692307692,12.123076923076923,265.0,248.84615384615384,456.53846153846155,42.74615384615385,69.92307692307692,992.1846153846153,210.07692307692307,2.646153846153846,2,26
30.823076923076922,17.43846153846154,312.38461538461536,131.30769230769232,395.0769230769231,41.34615384615385,63.38461538461539,992.6461538461538,219.07692307692307,2.230769230769231,2,27
30.77692307692308,9.299999999999999,262.15384615384613,242.23076923076923,454.84615384615387,45.5923076923077,64.38461538461539,993.5999999999999,182.84615384615384,2.730769230769231,2,28
30.015384615384615,19.692307692307693,316.0769230769231,125.6923076923077,418.38461538461536,44.53846153846154,70.46153846153847,993.8,200.30769230769232,1.2923076923076924,3,1
31.384615384615383,9.992307692307692,250.23076923076923,298.0769230769231,472.3076923076923,43.25384615384615,64.07692307692308,993.6076923076923,230.0,1.323076923076923,3,2
31.5,11.192307692307692,302.3076923076923,181.69230769230768,435.6923076923077,42.223076923076924,64.3076923076923,993.0692307692308,220.15384615384616,2.0,3,3
30.592307692307692,20.46153846153846,320.9230769230769,108.23076923076923,409.6923076923077,40.65384615384615,65.6923076923077,993.0999999999999,213.07692307692307,2.023076923076923,3,4
31.04615384615385,17.992307692307694,271.7692307692308,242.84615384615384,462.38461538461536,38.276923076923076,63.46153846153846,992.1153846153846,219.46153846153845,1.8384615384615386,3,5
31.423076923076923,11.600000000000001,301.6923076923077,210.69230769230768,443.7692307692308,37.646153846153844,61.07692307692308,991.9307692307692,204.3846153846154,2.4615384615384617,3,6
30.384615384615383,24.623076923076926,298.7692307692308,110.0,379.0,47.73076923076923,68.15384615384616,992.7,209.0,2.876923076923077,3,7
29.815384615384616,14.015384615384615,300.38461538461536,193.53846153846155,442.15384615384613,52.638461538461534,69.38461538461539,992.7769230769231,217.53846153846155,2.6846153846153844,3,8
27.684615384615384,53.2,164.92307692307693,17.23076923076923,174.92307692307693,53.02307692307692,80.3076923076923,992.5999999999999,206.92307692307693,3.215384615384615,3,9
29.653846153846153,12.884615384615385,265.38461538461536,247.07692307692307,444.9230769230769,56.75384615384615,70.38461538461539,992.3076923076923,195.46153846153845,2.1923076923076925,3,10
27.246153846153845,67.57692307692308,142.07692307692307,0.0,142.07692307692307,58.06923076923077,82.23076923076923,993.5615384615384,212.69230769230768,2.623076923076923,3,11
30.03846153846154,21.415384615384614,287.3076923076923,171.3846153846154,402.0,46.95384615384615,65.0,992.9461538461538,217.92307692307693,2.123076923076923,3,12
28.700000000000003,30.23076923076923,295.84615384615387,61.46153846153846,341.2307692307692,50.815384615384616,74.53846153846153,993.0076923076923,216.3846153846154,3.0999999999999996,3,13
29.361538461538462,32.246153846153845,258.84615384615387,99.76923076923077,335.38461538461536,53.784615384615385,71.92307692307692,992.5,223.3846153846154,3.0999999999999996,3,14
28.623076923076926,40.223076923076924,281.61538461538464,7.076923076923077,287.3076923076923,54.29230769230769,75.92307692307692,992.9230769230769,225.46153846153845,2.9000000000000004,3,15
27.0,62.215384615384615,187.15384615384616,0.0,187.15384615384616,55.62307692307692,83.46153846153847,993.9538461538461,221.53846153846155,2.646153846153846,3,16
29.646153846153847,47.70769230769231,255.46153846153845,31.846153846153847,283.61538461538464,54.146153846153844,67.92307692307692,993.7461538461539,199.6153846153846,2.3461538461538463,3,17
31.761538461538464,24.49230769230769,217.69230769230768,239.46153846153845,432.0,52.34615384615385,57.92307692307692,993.2076923076924,179.76923076923077,1.6153846153846154,3,18
29.253846153846155,18.46923076923077,300.38461538461536,56.38461538461539,350.46153846153845,53.276923076923076,73.84615384615384,993.8615384615385,185.69230769230768,1.7153846153846155,3,19
27.746153846153845,42.06153846153846,257.61538461538464,0.0,257.61538461538464,46.44615384615384,77.07692307692308,994.3461538461538,218.46153846153845,0.9153846153846155,3,20
30.60769230769231,39.54615384615385,247.0,0.0,247.0,43.06923076923077,60.38461538461539,993.2538461538461,245.30769230769232,1.1307692307692307,3,21
